public_row_id,evidence_lane,source_file_public_id,suite_id,instance_id,tier_label,hardware_class,seed,status,claim_pin_status,capability_boundary_status,best_known_source_id,baseline_value_type,best_known_value,objective_value,quality_metric,gap_to_best_known,gap_fraction,gap_percent,timing_claim_allowed,timing_disclosure_status,source_row_sha256,public_row_sha256
biqmac_parity-0000001,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,g05_100.2,T3_RTX4060_TI,remote RTX 4060 Ti,0,completed,passed,fits,biqmac_library_official,proven_optimum,1432,1432.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,606781ad13f5fce08f43524588bf906fe925a3c1d4e0a11921536daabad4cee0,13307d4334a47a20696d1a7d4e9b31a196225680ae5f86e17cbc1dde11a3f781
biqmac_parity-0000002,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,g05_100.2,T3_RTX4060_TI,remote RTX 4060 Ti,1,completed,passed,fits,biqmac_library_official,proven_optimum,1432,1429.0,0.002094972067039106,3.0,0.002094972067039106,0.209497,false,timing_fields_redacted_not_claimed,79007810a29b503116191d735b37b598cb96b32b1956d45e287affbb359a3cce,29b23074ec69ccbeb1266df114b5850bcc41dc2827b64e9ed356acf87c17ad7e
biqmac_parity-0000003,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,g05_100.2,T3_RTX4060_TI,remote RTX 4060 Ti,2,completed,passed,fits,biqmac_library_official,proven_optimum,1432,1432.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,2aa1e75fea221c666948fc0919c8b9c7a92a7403657d96ba9be3d2cc8c9a015b,02bf2b6b1a53f04bdffe12bbb03fd323b235054f0900049953571e246ea2dfcc
biqmac_parity-0000004,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,g05_100.3,T3_RTX4060_TI,remote RTX 4060 Ti,0,completed,passed,fits,biqmac_library_official,proven_optimum,1424,1424.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,8fef001e34664a2aaeb17c7f57b78561b5f0fd73b2b73ffb11f48e7b094ad0d5,cafdab440f44f6870330731d9baabccaa0e7438cbd22e9d4e5fbe0faa091522f
biqmac_parity-0000005,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,g05_100.3,T3_RTX4060_TI,remote RTX 4060 Ti,1,completed,passed,fits,biqmac_library_official,proven_optimum,1424,1420.0,0.0028089887640449437,4.0,0.0028089887640449437,0.280899,false,timing_fields_redacted_not_claimed,53f542259ddc1903206c785c1771fac802872685fecc0c00c3fd697227e22020,d02f44bc732d033132c15310b5ddb9c735adc011d8f5a322debae4ebcc8d3563
biqmac_parity-0000006,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,g05_100.3,T3_RTX4060_TI,remote RTX 4060 Ti,2,completed,passed,fits,biqmac_library_official,proven_optimum,1424,1420.0,0.0028089887640449437,4.0,0.0028089887640449437,0.280899,false,timing_fields_redacted_not_claimed,400a4007c48b941bb467629b0434a4f3c0539c0ced1b4007ebdd76a44e2722d6,e3477217b2f01e9b3a7b66097506b31042f70090ef5664d2e851f4ddfbe55a72
biqmac_parity-0000007,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,g05_100.4,T3_RTX4060_TI,remote RTX 4060 Ti,0,completed,passed,fits,biqmac_library_official,proven_optimum,1440,1440.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,93172747b3cb471e84a847d249bce992399b71005c02a84ab08005ba89fa1a38,30fa2b4a26e657e54e122cb46eefbc053bc53c9d0e635a75962df8a4991cd873
biqmac_parity-0000008,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,g05_100.4,T3_RTX4060_TI,remote RTX 4060 Ti,1,completed,passed,fits,biqmac_library_official,proven_optimum,1440,1440.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,127bd9f8caa650122536b3505743f81e035e7bc732b8c3f5b3f1e7ed13da5890,ef1bcede2cd1f6e937f92a1545fae7ebe7b9865d387a7fd20be0153f95a9a082
biqmac_parity-0000009,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,g05_100.4,T3_RTX4060_TI,remote RTX 4060 Ti,2,completed,passed,fits,biqmac_library_official,proven_optimum,1440,1440.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,14a1afe98b973704c3061dc8515ecf8060236e6df4a99eb83d9a17c35f6448ea,6b1026d33a832626cadc028a8187a1da20bf729af363731eb274916950ad127e
biqmac_parity-0000010,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,g05_100.5,T3_RTX4060_TI,remote RTX 4060 Ti,0,completed,passed,fits,biqmac_library_official,proven_optimum,1436,1436.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,ab870a3a41ac3bc15904f34b13708a84bdbbef6d7a35223e55898c1b07890dd7,427446979e2f754ef806db9c7faff9aa635891b56e4f59ea39e11c5cbeeaaca4
biqmac_parity-0000011,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,g05_100.5,T3_RTX4060_TI,remote RTX 4060 Ti,1,completed,passed,fits,biqmac_library_official,proven_optimum,1436,1436.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,1ac25b887c8f636b17eb8c4a6ee88a658bf4695cd30cbd77879195146238fcd1,0cdd86ff7b9e91f44e8179a34d875b51411474648a307806b00ab544619c76a3
biqmac_parity-0000012,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,g05_100.5,T3_RTX4060_TI,remote RTX 4060 Ti,2,completed,passed,fits,biqmac_library_official,proven_optimum,1436,1436.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,f401e0c74cb21913699cde04d37e0b65a24de831bda34216a6e7faf4a3957cea,39eb0c517fbd8a25d0853da124c3ebaaf0270c8391bdc00427f40f9440c7ac9e
biqmac_parity-0000013,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,g05_100.6,T3_RTX4060_TI,remote RTX 4060 Ti,0,completed,passed,fits,biqmac_library_official,proven_optimum,1434,1434.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,16c07cec70ba3d8ad53d1e80e823f57df868fa5e6072da2c8075cc76811d2ee4,9063172004a106191ca5726286322fe671069d49a3ea94d5dc3568733fab6204
biqmac_parity-0000014,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,g05_100.6,T3_RTX4060_TI,remote RTX 4060 Ti,1,completed,passed,fits,biqmac_library_official,proven_optimum,1434,1434.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,104e96f25d94529908103b5d89ce3adf993e9b486035bf24b56d73feb79429a1,2585286d75c7577005989da51f0b868d243d1927527ef64c39a16d957444b0e8
biqmac_parity-0000015,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,g05_100.6,T3_RTX4060_TI,remote RTX 4060 Ti,2,completed,passed,fits,biqmac_library_official,proven_optimum,1434,1434.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,2edce2640ab2bfa35a3f7621c049781e22ceeeb4f7991ce87ffd5e42be9c3745,c1a61244b3e0eaa058f575e68043faff3a1d047b14e15b7792ffbc87974562b7
biqmac_parity-0000016,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,g05_100.7,T3_RTX4060_TI,remote RTX 4060 Ti,0,completed,passed,fits,biqmac_library_official,proven_optimum,1431,1431.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,a48851effc7440efa9fe8bb8e57fef79a9a1a191a2b3a893e22c7a15858d47fd,4906c8480153c69c85bafe27ad4a81c014c4af359103880dda7523da0d819e36
biqmac_parity-0000017,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,g05_100.7,T3_RTX4060_TI,remote RTX 4060 Ti,1,completed,passed,fits,biqmac_library_official,proven_optimum,1431,1430.0,0.0006988120195667365,1.0,0.0006988120195667365,0.069881,false,timing_fields_redacted_not_claimed,9f73b96de0f8323418975c70e0980474d4dc8eaff4d287cf6d1091884e029c8d,110bb6e2bda9a7f51fb922794cfb5efd51f4d6bad8019b58cc3f8fd3b4513334
biqmac_parity-0000018,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,g05_100.7,T3_RTX4060_TI,remote RTX 4060 Ti,2,completed,passed,fits,biqmac_library_official,proven_optimum,1431,1430.0,0.0006988120195667365,1.0,0.0006988120195667365,0.069881,false,timing_fields_redacted_not_claimed,32299034b61b443df5083b0c0223130fcfd96f039ec58315b1d830a7eeaeba3b,5f44390e9f464f94652437304e57b2996a7552c3da1a685f53ea17b419518df3
biqmac_parity-0000019,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,g05_100.8,T3_RTX4060_TI,remote RTX 4060 Ti,0,completed,passed,fits,biqmac_library_official,proven_optimum,1432,1432.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,7d4058b4ee9b02773a926f26616c3c1aa5d48e642fc1cfba53df273019bb24fa,7df376aec75c6e959184277b98c65b5a3132929189c396b499a2d7268fc108d7
biqmac_parity-0000020,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,g05_100.8,T3_RTX4060_TI,remote RTX 4060 Ti,1,completed,passed,fits,biqmac_library_official,proven_optimum,1432,1432.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,80a5a8d19865f483b0028201eb27940e397b7a85dec40b9e632ce477a8db988b,def3a4a5384a650af720f98d7546cd85c4831ce1a85d061a470e636b10a59ad6
biqmac_parity-0000021,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,g05_100.8,T3_RTX4060_TI,remote RTX 4060 Ti,2,completed,passed,fits,biqmac_library_official,proven_optimum,1432,1432.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,c75a8ce0242fc3cfd2f7e531598766f0a2276d3dcf2791daa6710d35ff2a001a,0300b408062e698729a3ddf7daa72338836a244acc7c8af840e759a103d58fd7
biqmac_parity-0000022,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,g05_100.9,T3_RTX4060_TI,remote RTX 4060 Ti,0,completed,passed,fits,biqmac_library_official,proven_optimum,1430,1430.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,4846a0594bd91f9e45cdfd4853c8de6aad6bbc5822b819a588fe41589b15aa88,79a50aed4f7ac5ebe514e2b5a2c76b2413eab03a40d36e3c58cbbde44aedc0ff
biqmac_parity-0000023,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,g05_100.9,T3_RTX4060_TI,remote RTX 4060 Ti,1,completed,passed,fits,biqmac_library_official,proven_optimum,1430,1426.0,0.002797202797202797,4.0,0.002797202797202797,0.279720,false,timing_fields_redacted_not_claimed,a5efa67da9f021480b56ca47a0ff6f4f29db7b59b98d37a223b85f40d9b3b36c,6ef05effdf2f5788791d614aa949730d286a721a16e6cd1dc89dadc9ea52e6ad
biqmac_parity-0000024,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,g05_100.9,T3_RTX4060_TI,remote RTX 4060 Ti,2,completed,passed,fits,biqmac_library_official,proven_optimum,1430,1428.0,0.0013986013986013986,2.0,0.0013986013986013986,0.139860,false,timing_fields_redacted_not_claimed,de7aacaef68bcfef04660dd4d4bd43806fd068d5e064da7671b6ffa75634e474,c207a77b7858617cfec84166c54cf74809a2ddc4abfa84f26f42689066e393c8
biqmac_parity-0000025,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,pm1d_100.1,T3_RTX4060_TI,remote RTX 4060 Ti,0,completed,passed,fits,biqmac_library_official,proven_optimum,324,323.0,0.0030864197530864196,1.0,0.0030864197530864196,0.308642,false,timing_fields_redacted_not_claimed,47b35422e5cadf303082369767202d46ed794e0b44c6038aa6cc4b195ccfb1a5,6d525352cf7b87385036f864af81283e087be5bdc35450fe6a4edf7d329238e2
biqmac_parity-0000026,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,pm1d_100.1,T3_RTX4060_TI,remote RTX 4060 Ti,1,completed,passed,fits,biqmac_library_official,proven_optimum,324,324.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,9c2452853921a6b1df4242e2b78d0ed54ff01a56eb58bdb50357b04a4e3d78c7,4208c1ce9ab817f334d705928024c3860cfc3be2db86bb87fbb66f330325c3ef
biqmac_parity-0000027,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,pm1d_100.1,T3_RTX4060_TI,remote RTX 4060 Ti,2,completed,passed,fits,biqmac_library_official,proven_optimum,324,324.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,6bca0df5419cc01af76f1e8bb5851a8436a6b2b94e74e26e76d033be495a7144,313323256b8a165a4d0522152b663e3bca787c23c4d97e46a8464cb1326a8885
biqmac_parity-0000028,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,pm1d_100.2,T3_RTX4060_TI,remote RTX 4060 Ti,0,completed,passed,fits,biqmac_library_official,proven_optimum,389,389.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,7e116cdab99387f47b697c97aec087e888269e7cf68c3bccec4ed4d43f5c540f,3099e71d52b9b8e271c0727cfedc1e70b378ae004aa4c0b064ec9d41dccdbef5
biqmac_parity-0000029,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,pm1d_100.2,T3_RTX4060_TI,remote RTX 4060 Ti,1,completed,passed,fits,biqmac_library_official,proven_optimum,389,389.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,f8993046c4d5befc577e49f9fde7526dd609ef715bed3407bcde255e8718c92a,9e9b0381a392b0f2762ec2b7af8db011cfbd727d4658a2405fa07d6927323a78
biqmac_parity-0000030,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,pm1d_100.2,T3_RTX4060_TI,remote RTX 4060 Ti,2,completed,passed,fits,biqmac_library_official,proven_optimum,389,389.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,083c4e651ddcd369398a46a2dbcd4c2e7cbfc91e1b71478044b60e1dfca13deb,389b218e3cae3669c3bde3552e43490ca503b598c192297a08e8a6f9890ff020
biqmac_parity-0000031,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,pm1d_100.3,T3_RTX4060_TI,remote RTX 4060 Ti,0,completed,passed,fits,biqmac_library_official,proven_optimum,400,400.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,cdcb1a95a28c89992d03764418e5f26661eaaf721def6ce1976fd1753be4220b,18a31ecb5d59dd2fac6c545957a6da468ed56347e614a6438475703b1dbe4e50
biqmac_parity-0000032,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,pm1d_100.3,T3_RTX4060_TI,remote RTX 4060 Ti,1,completed,passed,fits,biqmac_library_official,proven_optimum,400,400.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,67c369926495ad6fd32b889e5c546334c66516f4a46898cacba5846d95debc03,72e4960f4b149b7c34ec8bf0749cc22725703fab716771be81cb95fe3c7aa5bd
biqmac_parity-0000033,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,pm1d_100.3,T3_RTX4060_TI,remote RTX 4060 Ti,2,completed,passed,fits,biqmac_library_official,proven_optimum,400,400.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,83c1f4b837aeb3133250e1a0e541ea887bc244172e53239d17b6fc1e834fe36b,1d928fb8b11a8590d82a55d01229114f83168511294b04e04da2407da16fc228
biqmac_parity-0000034,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,pm1d_100.4,T3_RTX4060_TI,remote RTX 4060 Ti,0,completed,passed,fits,biqmac_library_official,proven_optimum,363,363.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,491d26136c3d7c081381ecc4af0d7b05526a90e9f3d12ff96201e3636d407368,5aae226f863be5ec5e54e7f336f10eb3a33c2e1a4cd7faaa8e989b1a69e8dc2c
biqmac_parity-0000035,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,pm1d_100.4,T3_RTX4060_TI,remote RTX 4060 Ti,1,completed,passed,fits,biqmac_library_official,proven_optimum,363,363.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,9b9f15ae7830edaadde9ebf9b90bc5eb4c68b01df56d417d39efef52c8776c6a,8f6d083b10ce8ffa51e3a88ef1b1ace62a35c173cce751553a8699136cc4870f
biqmac_parity-0000036,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,pm1d_100.4,T3_RTX4060_TI,remote RTX 4060 Ti,2,completed,passed,fits,biqmac_library_official,proven_optimum,363,363.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,55fe770d018f30d37a512db5a67ca314c8b4d9a98e50eda5dff2c21eca92126d,7f05eec45ae5f4c7672a7082cd1b28d78cd8245235aad4a84100ca254df119a5
biqmac_parity-0000037,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,pm1d_100.6,T3_RTX4060_TI,remote RTX 4060 Ti,0,completed,passed,fits,biqmac_library_official,proven_optimum,367,367.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,6279f04c6111f629b93c8d9205df1183c9fa28ad9eeb973f1b03a2ffd8b08489,efb6fc5dd047638525f8128a589355ec5bc043548a3a0d63909117e7ffbf5cc8
biqmac_parity-0000038,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,pm1d_100.6,T3_RTX4060_TI,remote RTX 4060 Ti,1,completed,passed,fits,biqmac_library_official,proven_optimum,367,367.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,1efa90942514e9234d80eea6cfbb67193f1d1df9dcab56d48170ca315a3e7ef1,407e578250c39894f2c671196ea191b9dca9925d54c7666d0d4fd536521be0ca
biqmac_parity-0000039,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,pm1d_100.6,T3_RTX4060_TI,remote RTX 4060 Ti,2,completed,passed,fits,biqmac_library_official,proven_optimum,367,367.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,7cffcc6a587c38902a678ecf88fcec8d95fa9f2685c5fe95217002857ccae3af,bb32200474d62122982dd4b127f8e73c2f10cf3a5a8781075336c23c6e72c424
biqmac_parity-0000040,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,pm1d_100.7,T3_RTX4060_TI,remote RTX 4060 Ti,0,completed,passed,fits,biqmac_library_official,proven_optimum,361,361.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,6111df055c833263c8378b6cfecf9a66d95aa36f62d0660ed9756eeb126ac65c,59e27b076ac86dd085d0b0a72a64dd2688550d3c118141bb70e84db05b9de1ae
biqmac_parity-0000041,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,pm1d_100.7,T3_RTX4060_TI,remote RTX 4060 Ti,1,completed,passed,fits,biqmac_library_official,proven_optimum,361,361.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,6ea76f3bef51f5a5cdf668196fe5af8b080af3bc8be182a4b41e75dfa5c5bc7f,96ca614883e8b3363c27a61d5fd5d8b85cd380816cd4d7b429939ce60c732e80
biqmac_parity-0000042,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,pm1d_100.7,T3_RTX4060_TI,remote RTX 4060 Ti,2,completed,passed,fits,biqmac_library_official,proven_optimum,361,361.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,d2829a97121e408749dd1e70078b33efea4f3742a1f35e273599401519396d0e,c8b6a6f09b3d097beb82da906f776f86a8c688a23f19a05ad4642a6c4dd733a0
biqmac_parity-0000043,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,pm1d_100.8,T3_RTX4060_TI,remote RTX 4060 Ti,0,completed,passed,fits,biqmac_library_official,proven_optimum,385,385.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,518291e939ea3e837ff22e97a5b86dfece8e0d9f952c79ac7c04503428af41f1,792a0fcc78da45976073d3c461bc7019e9dfe97ff55c0cb065fe0f48e1a67e12
biqmac_parity-0000044,biqmac_parity,biqmac_breadth2_source_repaired_tier3,biqmac_comprehensive,pm1d_100.8,T3_RTX4060_TI,remote RTX 4060 Ti,1,completed,passed,fits,biqmac_library_official,proven_optimum,385,385.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,9842f7d27e484e010ba0c8430fe7dc34a8a6b6b6b9ecffda1bcf77564a2291ed,48d5e38366d774c252e4ca7c059877b62f53fe080d380223e150b05ae16ec0a4
